accession_id,included,Title,Authors,Year,DOI,inclusion_summary,passed_screening,screened_fail_stage,full_text_available,passed_inclusion_criteria,criteria_failed,criteria_fail_reason,Database.ID,Source.title,Document.Type,Cited
A_3761,N,Fish larvae prefer coral over algal water cues: implications of coral reef degradation,"Lecchini, David; Waqalevu, Viliame P.; Parmentier, Eric; Radford, Craig A.; Banaigs, Bernard",2013,10.3354/meps10094,screened_by_title,N,title,NA,NA,NA,NA,WOS:000314935000023,MARINE ECOLOGY PROGRESS SERIES,Article,34
A_3762,Y,"Community structure of benthic invertebrates on Necker Ridge in the North Pacific: Distribution, diversity, and preliminary comparison to the Hawaiian Archipelago","Morgan, Nicole B.",2013,,included,Y,NA,Y,Y,NA,NA,PQDT:68868580,,Dissertation/Thesis,0
A_3763,N,FIRST DETERMINATION OF RUDISTS (BIVALVIA) FROM NE IRAQ: SYSTEMATIC PALAEONTOLOGY AND PALAEOBIOGEOGRAPHY.,"Ozer, Sacit; Karim, Kamal Haji; Sadiq, Dereen Mohamad",2013,,screened_by_title,N,title,NA,NA,NA,NA,ZOOREC:ZOOR15901000278,Bulletin of the Mineral Research and Exploration,Article,8
A_3764,N,Saturation Diving and Underwater Laboratories: How Underwater Technology Has Aided Research on Coral Biology and Reef Ecology,"Sebens, Kenneth P.; Bernardi, Giacomo; Patterson, Mark R.; Burkepile, Deron",2013,,screened_by_abstract,N,abstract,NA,NA,NA,NA,BCI:BCI201400218732,Smithsonian Contributions to the Marine Sciences,Article,2
A_3765,N,"Post-settlement growth and mortality rates of juvenile scleractinian corals in Moorea, French Polynesia versus Trunk Reef, Australia","Trapon, M. L.; Pratchett, M. S.; Adjeroud, M.; Hoey, A. S.; Baird, A. H.",2013,10.3354/meps10389,screened_by_abstract,N,abstract,NA,NA,NA,NA,WOS:000323245800013,MARINE ECOLOGY PROGRESS SERIES,Article,33
A_3768,Y,The effects of temperature on embryonic development and larval survival in two scleractinian corals,"Woolsey, Erika S.; Byrne, Maria; Baird, Andrew H.",2013,10.3354/meps10499,included,Y,NA,Y,Y,NA,NA,WOS:000327197700016,MARINE ECOLOGY PROGRESS SERIES,Article,24
A_3769,N,Phylogeography of a pearl oyster (Pinctada maxima) across the Indo-Australian Archipelago: evidence of strong regional structure and population expansions but no phylogenetic breaks,"Lind, Curtis E.; Evans, Brad S.; Elphinstone, Martin S.; Taylor, Joseph J. U.; Jerry, Dean R.",2012,10.1111/j.1095-8312.2012.01960.x,screened_by_title,N,title,NA,NA,NA,NA,WOS:000310069000014,BIOLOGICAL JOURNAL OF THE LINNEAN SOCIETY,Article,8
A_3770,N,"Invasion and abundance of reef-inhabiting fishes in the Vellar estuary, southeast coast of India, especially the lionfish Pterois volitans Linnaeus","Prakash, S.; Balamurugan, J.; Kumar, T. T. Ajith; Balasubramanian, T.",2012,,screened_by_title,N,title,NA,NA,NA,NA,WOS:000310715800024,CURRENT SCIENCE,Article,11
A_3771,N,"Invasive African big-headed ants, Pheidole megacephala, on coral cays of the southern Great Barrier Reef: distribution and impacts on other ants","Burwell, Chris J.; Nakamura, Akihiro; McDougall, Andrew; Neldner, V. John",2012,10.1007/s10841-012-9463-6,screened_by_title,N,title,NA,NA,NA,NA,WOS:000308725900011,JOURNAL OF INSECT CONSERVATION,Article,12
A_3772,N,BRIGHT LIFE IN THE BENTHOS,"Knight, Kathryn",2012,10.1242/jeb.079129,screened_by_abstract,N,abstract,NA,NA,NA,NA,WOS:000308676300001,JOURNAL OF EXPERIMENTAL BIOLOGY,Editorial Material,0
A_3773,N,Discrete and continuous reproductive tactics in a hermaphroditic society,"Wong, M. Y. L.; Fauvelot, C.; Planes, S.; Buston, P. M.",2012,10.1016/j.anbehav.2012.07.013,screened_by_abstract,N,abstract,NA,NA,NA,NA,WOS:000309601400021,ANIMAL BEHAVIOUR,Article,15
A_3774,N,"A Middle Miocene carbonate platform under silici-volcaniclastic sedimentation stress (Leitha Limestone, Styrian Basin, Austria) - Depositional environments, sedimentary evolution and palaeoecology","Reuter, Markus; Piller, Werner E.; Erhart, Christoph",2012,10.1016/j.palaeo.2012.06.032,excluded_criteria_2,Y,NA,Y,N,2,Paleo,WOS:000308685800016,PALAEOGEOGRAPHY PALAEOCLIMATOLOGY PALAEOECOLOGY,Article,28
A_3775,N,Controlling Effects of Irradiance and Heterotrophy on Carbon Translocation in the Temperate Coral Cladocora caespitosa,"Tremblay, Pascale; Ferrier-Pages, Christine; Maguer, Jean Francois; Rottier, Cecile; Legendre, Louis; Grover, Renaud",2012,10.1371/journal.pone.0044672,screened_by_abstract,N,abstract,NA,NA,NA,NA,WOS:000308748400028,PLOS ONE,Article,24
A_3776,N,Mechanisms of Maternal Inheritance of Dinoflagellate Symbionts in the Acoelomorph Worm Waminoa litus,"Hikosaka-Katayama, Tomoe; Koike, Kanae; Yamashita, Hiroshi; Hikosaka, Akira; Koike, Kazuhiko",2012,10.2108/zsj.29.559,screened_by_title,N,title,NA,NA,NA,NA,WOS:000307956100003,ZOOLOGICAL SCIENCE,Article,17
A_3777,N,Anthropogenic noise's first reverberation into community ecology,"Chan, Alvin Y.; Blumstein, Daniel T.",2012,10.1098/rspb.2012.0497,screened_by_abstract,N,abstract,NA,NA,NA,NA,WOS:000305294500003,PROCEEDINGS OF THE ROYAL SOCIETY B-BIOLOGICAL SCIENCES,Editorial Material,6
A_3778,N,Behavior of Larval Butterflyfishes (Teleostei: Chaetodontidae) at Settlement on Coral Reefs,"Leis, Jeffrey M.; Yerman, Michelle N.",2012,10.1643/CE-10-185,screened_by_title,N,title,NA,NA,NA,NA,WOS:000305928700005,COPEIA,Article,11
A_3779,N,"The island-scale internal wave climate of Moorea, French Polynesia","Leichter, James J.; Stokes, M. Dale; Hench, James L.; Witting, Jan; Washburn, Libe",2012,10.1029/2012JC007949,screened_by_abstract,N,abstract,NA,NA,NA,NA,WOS:000305155200002,JOURNAL OF GEOPHYSICAL RESEARCH-OCEANS,Article,41
A_3780,N,Larger female fish contribute disproportionately more to self-replenishment,"Beldade, R.; Holbrook, S. J.; Schmitt, R. J.; Planes, S.; Malone, D.; Bernardi, G.",2012,10.1098/rspb.2011.2433,screened_by_title,N,title,NA,NA,NA,NA,WOS:000303149800005,PROCEEDINGS OF THE ROYAL SOCIETY B-BIOLOGICAL SCIENCES,Article,85
A_3781,N,Biological invasions and climatic warming: implications for south-eastern Aegean ecosystem functioning,"Pancucci-Papadopoulou, Maria Antonietta; Raitsos, Dionysios E.; Corsini-Foka, Maria",2012,10.1017/S0025315411000981,screened_by_abstract,N,abstract,NA,NA,NA,NA,WOS:000303837600016,JOURNAL OF THE MARINE BIOLOGICAL ASSOCIATION OF THE UNITED KINGDOM,Article,43
A_3782,N,Very bright orange fluorescent plants: endoplasmic reticulum targeting of orange fluorescent proteins as visual reporters in transgenic plants,"Mann, David G. J.; Abercrombie, Laura L.; Rudis, Mary R.; Millwood, Reggie J.; Dunlap, John R.; Stewart, C. Neal, Jr.",2012,10.1186/1472-6750-12-17,screened_by_title,N,title,NA,NA,NA,NA,WOS:000308803000001,BMC BIOTECHNOLOGY,Article,37
A_3783,N,Extreme habitats that emerged in the Pleistocene triggered divergence of weedy Youngia (Asteraceae) in Taiwan,"Nakamura, Koh; Chung, Kuo-Fang; Huang, Chiun-Jr; Kono, Yoshiko; Kokubugata, Goro; Peng, Ching-I",2012,10.1016/j.ympev.2012.01.023,screened_by_title,N,title,NA,NA,NA,NA,WOS:000302202000024,MOLECULAR PHYLOGENETICS AND EVOLUTION,Article,23
A_3784,N,Algal symbiont type affects gene expression in juveniles of the coral Acropora tenuis exposed to thermal stress,"Yuyama, Ikuko; Harii, Saki; Hidaka, Michio",2012,10.1016/j.marenvres.2011.09.004,screened_by_abstract,N,abstract,NA,NA,NA,NA,WOS:000302988500006,MARINE ENVIRONMENTAL RESEARCH,Article,38
A_3785,N,Plastids Do Not Form Interconnected Networks,"Farquharson, Kathleen L.",2012,10.1105/tpc.112.240410,screened_by_abstract,N,abstract,NA,NA,NA,NA,WOS:000304595500001,PLANT CELL,Editorial Material,0
A_3786,N,Spatial and temporal distribution of Pu in the Northwest Pacific Ocean using modern coral archives,"Lindahl, Patric; Andersen, Morten B.; Keith-Roach, Miranda; Worsfold, Paul; Hyeong, Kiseong; Choi, Min-Seok; Lee, Sang-Hoon",2012,10.1016/j.envint.2011.08.004,screened_by_abstract,N,abstract,NA,NA,NA,NA,WOS:000301025600025,ENVIRONMENT INTERNATIONAL,Article,29
A_3787,N,"Site fidelity and movement patterns of invasive lionfish, Pterois spp., in a Florida estuary","Jud, Zachary R.; Layman, Craig A.",2012,10.1016/j.jembe.2012.01.015,screened_by_title,N,title,NA,NA,NA,NA,WOS:000302502500009,JOURNAL OF EXPERIMENTAL MARINE BIOLOGY AND ECOLOGY,Article,109
A_3788,N,"Turbulence, Cleavage, and the Naked Embryo: A Case for Coral Clones","Heyward, A. J.; Negri, A. P.",2012,10.1126/science.1216055,screened_by_abstract,N,abstract,NA,NA,NA,NA,WOS:000300931100036,SCIENCE,Article,48
A_3789,N,Evolution of physiological dormancy multiple times in Melastomataceae from Neotropical montane vegetation,"Silveira, Fernando A. O.; Ribeiro, Rafaella C.; Oliveira, Denise M. T.; Fernandes, G. Wilson; Lemos-Filho, Jose P.",2012,10.1017/S0960258511000286,screened_by_title,N,title,NA,NA,NA,NA,WOS:000300522800003,SEED SCIENCE RESEARCH,Article,49
A_3790,N,Dispersal of Adult Black Marlin (Istiompax indica) from a Great Barrier Reef Spawning Aggregation,"Domeier, Michael L.; Speare, Peter",2012,10.1371/journal.pone.0031629,screened_by_title,N,title,NA,NA,NA,NA,WOS:000302873700079,PLOS ONE,Article,33
A_3791,N,There's No Place Like Home: Crown-of-Thorns Outbreaks in the Central Pacific Are Regionally Derived and Independent Events,"Timmers, Molly A.; Bird, Christopher E.; Skillings, Derek J.; Smouse, Peter E.; Toonen, Robert J.",2012,10.1371/journal.pone.0031159,screened_by_title,N,title,NA,NA,NA,NA,WOS:000302853600118,PLOS ONE,Article,58
A_3792,N,Suspended sediment load in the tidal zone of an Indonesian river,"Buschman, F. A.; Hoitink, A. J. F.; de Jong, S. M.; Hoekstra, P.; Hidayat, H.; Sassi, M. G.",2012,10.5194/hess-16-4191-2012,screened_by_abstract,N,abstract,NA,NA,NA,NA,WOS:000311514600018,HYDROLOGY AND EARTH SYSTEM SCIENCES,Article,22
A_3793,N,"Dynamics of herbicide transport and partitioning under event flow conditions in the lower Burdekin region, Australia","Davis, Aaron M.; Lewis, Stephen E.; Bainbridge, Zoe T.; Glendenning, Lionel; Turner, Ryan D. R.; Brodie, Jon E.",2012,10.1016/j.marpolbul.2011.08.025,screened_by_title,N,title,NA,NA,NA,NA,WOS:000306249100009,MARINE POLLUTION BULLETIN,Article,53
A_3794,N,Underwater light field patterns in subtropical coastal waters: A case study from the Gulf of Eilat (Aqaba),"Dishon, Gal; Dubinsky, Zvy; Fine, Maoz; Iluz, David",2012,10.1560/IJPS.60.1-2.265,screened_by_abstract,N,abstract,NA,NA,NA,NA,WOS:000312773500021,ISRAEL JOURNAL OF PLANT SCIENCES,Article,33
A_3795,Y,"Recruitment hotspots: consistent spatial patterns in the relative abundance of coral recruits at One Tree Island, Australia.","Eagle, Janelle V.; Baird, Andrew H.; Jones, Geoffrey P.; Kingsford, Michael J.",2012,,included,Y,NA,Y,Y,NA,NA,ZOOREC:ZOOR15308048066,Galaxea - Tokyo,Article,9
A_3796,N,"Influence of Substrate Water Content and Daily Light Integral on Photosynthesis, Water Use Efficiency, and Morphology of Heuchera americana","Garland, Katherine F.; Burnett, Stephanie E.; Day, Michael E.; van Tersel, Marc W.",2012,10.21273/JASHS.137.1.57,screened_by_title,N,title,NA,NA,NA,NA,WOS:000299663500008,JOURNAL OF THE AMERICAN SOCIETY FOR HORTICULTURAL SCIENCE,Article,42
A_3797,N,First records of didemnid ascidians harbouring Prochloron from Caribbean Panama: genetic relationships between Caribbean and Pacific photosymbionts and host ascidians,"Hirose, Euichi; Turon, Xavier; Lopez-Legentil, Susanna; Erwin, Patrick M.; Hirose, Mamiko",2012,10.1080/14772000.2012.735716,screened_by_title,N,title,NA,NA,NA,NA,WOS:000312587700005,SYSTEMATICS AND BIODIVERSITY,Article,17
A_3798,N,The Limitations of Hierarchical Organization,"Potochnik, Angela; McGill, Brian",2012,10.1086/663237,screened_by_abstract,N,abstract,NA,NA,NA,NA,WOS:000300411300007,PHILOSOPHY OF SCIENCE,Article,83
A_3799,Y,"Coastal Circulation and Potential Coral-larval Dispersal in Maunalua Bay, O'ahu, Hawaii-Measurements of Waves, Currents, Temperature, and Salinity, June-September 2010.","Presto, M. Katherine; Storlazzi, Curt D.; Logan, Joshua B.; Reiss, Thomas E.; Rosenberger, Kurt J.",2012,,included,Y,NA,Y,Y,NA,NA,ZOOREC:ZOOR15304020872,U S Geological Survey Open-File Report,Article,1
A_3800,N,Predation and habitat drive reef fish community organization,"Stier, Adrian Craig",2012,,screened_by_title,N,title,NA,NA,NA,NA,PQDT:55477328,,Dissertation/Thesis,0
A_3802,N,A Picture on the Wall: Innovative Mapping Reveals Cold-Water Coral Refuge in Submarine Canyon,"Huvenne, Veerle A. I.; Tyler, Paul A.; Masson, Doug G.; Fisher, Elizabeth H.; Hauton, Chris; Huehnerbach, Veit; Le Bas, Timothy P.; Wolff, George A.",2011,10.1371/journal.pone.0028755,screened_by_abstract,N,abstract,NA,NA,NA,NA,WOS:000298369100091,PLOS ONE,Article,140
A_3803,N,Detection of pesticides used in rice cultivation in streams on the island of Leyte in the Philippines,"Elfman, Lena; Tooke, Nigel E.; Patring, Johan D. M.",2011,10.1016/j.agwat.2011.09.005,screened_by_title,N,title,NA,NA,NA,NA,WOS:000297880400009,AGRICULTURAL WATER MANAGEMENT,Article,23
A_3804,Y,Using hierarchical sampling to understand scales of spatial variation in early coral recruitment,"O'Leary, J. K.; Potts, D. C.",2011,10.1007/s00338-011-0789-4,included,Y,NA,Y,Y,NA,NA,WOS:000296085300017,CORAL REEFS,Article,20
A_3805,N,"The Impact of Ocean Acidification on Reproduction, Early Development and Settlement of Marine Organisms","Ross, Pauline M.; Parker, Laura; O'Connor, Wayne A.; Bailey, Elizabeth A.",2011,10.3390/w3041005,excluded_criteria_1,Y,NA,Y,N,1,Review,WOS:000312255100004,WATER,Review,156
A_3806,N,A review of the toxicity of chemical dispersants,"Wise, James; Wise, John Pierce, Sr.",2011,10.1515/REVEH.2011.035,screened_by_abstract,N,abstract,NA,NA,NA,NA,BCI:BCI201200517735,Reviews on Environmental Health,Article,69
A_3807,N,Comparison between death and living molluscs assemblages in a Mediterranean infralittoral off-shore reef,"Albano, Paolo G.; Sabelli, Bruno",2011,10.1016/j.palaeo.2011.07.012,screened_by_title,N,title,NA,NA,NA,NA,WOS:000296125900006,PALAEOGEOGRAPHY PALAEOCLIMATOLOGY PALAEOECOLOGY,Article,51
A_3808,Y,Fluorescence of coral larvae predicts their settlement response to crustose coralline algae and reflects stress,"Kenkel, C. D.; Traylor, M. R.; Wiedenmann, J.; Salih, A.; Matz, M. V.",2011,10.1098/rspb.2010.2344,included,Y,NA,Y,Y,NA,NA,WOS:000293142200019,PROCEEDINGS OF THE ROYAL SOCIETY B-BIOLOGICAL SCIENCES,Article,42
A_3809,N,Vertical migrations of reef fish larvae in the Straits of Florida and effects on larval transport,"Huebert, Klaus B.; Cowen, Robert K.; Sponaugle, Su",2011,10.4319/lo.2011.56.5.1653,screened_by_title,N,title,NA,NA,NA,NA,WOS:000294603500008,LIMNOLOGY AND OCEANOGRAPHY,Article,31
A_3810,N,Characteristics of Bolus formation from Breaking Internal Waves on Shelf Slopes,"Koseff, Jeffrey",2011,,excluded_criteria_1,Y,NA,Y,N,1,G,GRANTS:14004193,,Awarded Grant,0
A_3811,N,Speciation in the Sea: Overview of the Symposium and Discussion of Future Directions,"Miglietta, Maria P.; Faucci, Anuschka; Santini, Francesco",2011,10.1093/icb/icr024,screened_by_abstract,N,abstract,NA,NA,NA,NA,WOS:000293908300012,INTEGRATIVE AND COMPARATIVE BIOLOGY,Article,52
A_3812,N,Nutritional status and metabolism of the coral Stylophora subseriata along a eutrophication gradient in Spermonde Archipelago (Indonesia),"Sawall, Y.; Teichberg, M. C.; Seemann, J.; Litaay, M.; Jompa, J.; Richter, C.",2011,10.1007/s00338-011-0764-0,screened_by_abstract,N,abstract,NA,NA,NA,NA,WOS:000293536600037,CORAL REEFS,Article,63
A_3813,N,Linking models with monitoring data for assessing performance of no-take marine reserves,"White, J. Wilson; Botsford, Louis W.; Baskett, Marissa L.; Barnett, Lewis A. K.; Barr, R. Jeffrey; Hastings, Alan",2011,10.1890/100138,excluded_criteria_1,Y,NA,Y,N,1,Review,WOS:000294978500016,FRONTIERS IN ECOLOGY AND THE ENVIRONMENT,Review,74
A_3814,Y,Population Genetics of an Ecosystem-Defining Reef Coral Pocillopora damicornis in the Tropical Eastern Pacific,"Combosch, David J.; Vollmer, Steven V.",2011,10.1371/journal.pone.0021200,included,Y,NA,Y,Y,NA,NA,WOS:000293774300002,PLOS ONE,Article,68
A_3815,N,"Lithothamnion carpoklonion sp nov (Melobesioideae, Corallinales, Rhodophyta) from Puerto Rico, Caribbean Sea: an epiphytic encrusting coralline alga producing conceptacle protuberances","Athanasiadis, Athanasios; Ballantine, David L.",2011,10.1515/BOT.2011.047,screened_by_title,N,title,NA,NA,NA,NA,WOS:000293559900006,BOTANICA MARINA,Article,11
A_3816,N,Oceanographic coupling across three trophic levels shapes source-sink dynamics in marine metacommunities,"White, J. Wilson; Samhouri, Jameal F.",2011,10.1111/j.1600-0706.2010.19226.x,screened_by_abstract,N,abstract,NA,NA,NA,NA,WOS:000292962200004,OIKOS,Article,25
A_3817,Y,Long-term effect of coral transplantation: Restoration goals and the choice of species,"Muko, Soyoka; Iwasa, Yoh",2011,10.1016/j.jtbi.2011.04.012,included,Y,NA,Y,Y,NA,NA,WOS:000291371100013,JOURNAL OF THEORETICAL BIOLOGY,Article,13
A_3818,N,Corallita (Antigonon leptopus): Intentional Introduction of a Plant with Documented Invasive Capability,"Burke, Janelle M.; DiTommaso, Antonio",2011,10.1614/IPSM-D-10-00088.1,screened_by_title,N,title,NA,NA,NA,NA,WOS:000294883100001,INVASIVE PLANT SCIENCE AND MANAGEMENT,Article,19
A_3819,N,Sample preparation method for the analysis of some organophosphorus pesticides residues in tomato by ultrasound-assisted solvent extraction followed by dispersive liquid-liquid microextraction,"Bidari, Araz; Ganjali, Mohammad Reza; Norouzi, Parviz; Hosseini, Mohammad Reza Milani; Assadi, Yaghoub",2011,10.1016/j.foodchem.2010.11.142,screened_by_title,N,title,NA,NA,NA,NA,WOS:000287952000046,FOOD CHEMISTRY,Article,174
A_3820,N,Modeling plant morphology and development of petunia in response to temperature and photosynthetic daily light integral,"Blanchard, Matthew G.; Runkle, Erik S.; Fisher, Paul R.",2011,10.1016/j.scienta.2011.03.044,screened_by_title,N,title,NA,NA,NA,NA,WOS:000291522800022,SCIENTIA HORTICULTURAE,Article,40
A_3821,N,Larval behaviour and settlement cues of a brooding coral reef sponge,"Abdul Wahab, Muhammad Azmi; de Nys, R.; Whalan, S.",2011,10.1007/s00338-011-0727-5,screened_by_title,N,title,NA,NA,NA,NA,WOS:000290327000022,CORAL REEFS,Article,34
A_3822,N,Three New Ramaria species from central Mexican oak forests,"Cazares, Efren; Guevara, Gonzalo; Garcia, Jesus; Estrada, Arturo; Trappe, James M.",2011,,screened_by_title,N,title,NA,NA,NA,NA,BCI:BCI201200517629,Revista Mexicana de Micologia,Article,8
A_3823,N,"Two stage reef renaturation system, has multiple mobile units operated according to classic sports boat and fishing boat, and suction device utilized to supply collected coralline larva to transport tank, which is designed as towing tank",KORMANN V,NA,,screened_by_abstract,N,abstract,NA,NA,NA,NA,DIIDW:2011F24020,,,0
A_3824,N,Identification of Essential Lysines Involved in Substrate Binding of Vacuolar H+-Pyrophosphatase,"Lee, Chien-Hsien; Pan, Yih-Jiuan; Huang, Yun-Tzu; Liu, Tseng-Huang; Hsu, Shen-Hsing; Lee, Ching-Hung; Chen, Yen-Wei; Lin, Shih-Ming; Huang, Lin-Kun; Pan, Rong-Long",2011,10.1074/jbc.M110.190215,screened_by_title,N,title,NA,NA,NA,NA,WOS:000289077500010,JOURNAL OF BIOLOGICAL CHEMISTRY,Article,16
A_3825,N,Monophyletic origin of brood care in damselfishes,"Bernardi, Giacomo",2011,10.1016/j.ympev.2010.12.021,screened_by_title,N,title,NA,NA,NA,NA,WOS:000289021000020,MOLECULAR PHYLOGENETICS AND EVOLUTION,Article,11
A_3826,N,Effect of the surgeonfish Ctenochaetus striatus (Acanthuridae) on the processes of sediment transport and deposition on a coral reef in the Red Sea,"Krone, R.; Paster, M.; Schuhmacher, H.",2011,10.1007/s10347-010-0239-8,screened_by_title,N,title,NA,NA,NA,NA,WOS:000288258000002,FACIES,Article,23
A_3827,N,First report of the development of microsatellite markers for a tropical sea cucumber (Stichopus chloronotus),"Taquet, Coralie; Nagai, Satoshi; Yasuda, Nina; Nadaoka, Kazuo",2011,10.1007/s12686-010-9322-2,screened_by_title,N,title,NA,NA,NA,NA,WOS:000290438700002,CONSERVATION GENETICS RESOURCES,Article,7
